date,high,low,close,volume
2025-07-27 18:30:00,16.1,15.6,15.7,1119627
2025-07-28 18:30:00,16.8,15.8,16.4,26268938
2025-07-29 18:30:00,17.3,16.8,16.8,9668991
2025-07-30 18:30:00,17.2,15.5,17.0,2533057
2025-07-31 18:30:00,17.0,16.3,16.5,2145689
2025-08-03 18:30:00,17.1,16.3,16.4,1298842
2025-08-04 18:30:00,16.7,16.3,16.4,584993
2025-08-05 18:30:00,16.8,16.2,16.5,6252606
2025-08-06 18:30:00,17.0,16.6,16.8,1355816
2025-08-10 18:30:00,16.8,16.4,16.5,828157
2025-08-11 18:30:00,16.5,16.0,16.2,370225
2025-08-12 18:30:00,16.6,16.2,16.4,1491658
2025-08-13 18:30:00,17.5,16.8,16.9,6906967
2025-08-14 18:30:00,19.1,17.0,18.8,36163712
2025-08-17 18:30:00,19.4,18.7,18.8,7375092
2025-08-18 18:30:00,19.0,18.5,19.0,6237931
2025-08-19 18:30:00,21.4,19.0,20.4,15874922
2025-08-20 18:30:00,22.0,20.6,21.0,16110999
2025-08-21 18:30:00,21.2,20.5,20.7,3427570
2025-08-24 18:30:00,21.4,19.9,20.7,5659444
2025-08-24 18:30:00,21.4,19.9,20.7,5659444
2025-08-25 18:30:00,23.2,20.5,22.9,15130896
2025-08-26 18:30:00,23.5,22.4,22.6,7231558
2025-08-27 18:30:00,24.7,22.6,24.1,16485711
2025-08-28 18:30:00,24.3,23.6,23.9,3553664
2025-08-31 18:30:00,25.5,23.3,24.7,10342468
2025-09-01 18:30:00,26.5,25.0,26.2,14290602
2025-09-02 18:30:00,27.0,25.9,26.4,5924211
2025-09-03 18:30:00,26.4,25.9,26.0,3155956
2025-09-07 18:30:00,26.5,25.5,26.0,3722717
2025-09-08 18:30:00,26.1,24.9,25.2,3302709
2025-09-09 18:30:00,28.2,25.0,27.8,15523412
2025-09-10 18:30:00,29.8,28.2,28.8,9249341
2025-09-11 18:30:00,29.1,27.7,28.5,3013150
2025-09-14 18:30:00,29.0,27.5,27.8,4110542
2025-09-15 18:30:00,32.0,27.9,31.6,22913587
2025-09-16 18:30:00,32.7,31.2,31.4,16106320
2025-09-17 18:30:00,31.6,30.7,31.1,7387347
2025-09-18 18:30:00,34.8,30.7,34.4,35881045
2025-09-21 18:30:00,35.1,28.2,29.4,57073428
2025-09-22 18:30:00,29.7,26.6,26.9,9713474
2025-09-23 18:30:00,28.9,27.0,28.6,5703883
2025-09-24 18:30:00,29.3,27.4,27.6,5787457
2025-09-25 18:30:00,28.3,27.3,28.0,1864657
2025-09-28 18:30:00,28.2,27.4,27.5,1579282
2025-09-29 18:30:00,27.8,27.2,27.5,1602698
2025-09-30 18:30:00,27.6,26.7,27.0,3664120
2025-10-01 18:30:00,29.0,27.3,28.7,5920614
2025-10-02 18:30:00,29.2,28.0,28.3,2126090
2025-10-06 18:30:00,28.9,27.6,27.8,1813439
2025-10-07 18:30:00,28.0,27.2,27.3,1327673
2025-10-08 18:30:00,27.5,26.7,26.9,2336428
2025-10-09 18:30:00,28.1,26.0,27.3,3349177
2025-10-12 18:30:00,28.2,26.9,27.2,2492067
2025-10-13 18:30:00,27.8,27.0,27.2,2670874
2025-10-14 18:30:00,27.5,26.5,26.7,1834711
2025-10-15 18:30:00,27.3,26.6,27.0,997821
2025-10-16 18:30:00,28.7,26.8,28.4,4420667
2025-10-20 18:30:00,30.3,28.0,30.1,9578017
2025-10-21 18:30:00,30.9,29.9,30.2,5551844
2025-10-22 18:30:00,30.3,29.2,29.5,1468760
