date,high,low,close,volume
2025-10-22 18:30:00,92.1,89.5,89.7,78734
2025-10-23 18:30:00,90.2,89.1,89.5,36839
2025-10-26 18:30:00,89.8,88.5,88.5,95809
2025-10-27 18:30:00,89.0,88.0,88.5,246938
2025-10-28 18:30:00,89.9,88.0,88.1,460761
2025-10-29 18:30:00,89.8,87.5,87.8,17118
2025-10-30 18:30:00,88.5,87.0,87.1,75828
2025-11-02 18:30:00,89.0,86.9,87.0,19286
2025-11-03 18:30:00,89.7,86.6,86.9,66968
2025-11-05 18:30:00,87.3,86.3,86.6,400258
2025-11-06 18:30:00,87.3,86.5,87.0,150443
2025-11-09 18:30:00,92.5,88.0,91.0,285158
2025-11-10 18:30:00,92.1,90.4,91.0,314240
2025-11-11 18:30:00,92.5,91.0,92.4,200252
2025-11-12 18:30:00,92.5,90.8,91.1,1206210
2025-11-13 18:30:00,92.4,90.1,91.5,63959
2025-11-16 18:30:00,92.0,90.7,91.3,1967655
2025-11-17 18:30:00,91.5,90.6,91.0,333187
2025-11-18 18:30:00,90.5,89.0,89.9,367594
2025-11-19 18:30:00,90.0,88.9,89.0,100863
2025-11-20 18:30:00,90.2,89.3,90.0,160342
2025-11-23 18:30:00,90.0,88.5,88.5,288864
2025-11-24 18:30:00,89.9,88.5,89.1,9985
2025-11-25 18:30:00,89.9,89.0,89.6,448998
2025-11-26 18:30:00,91.9,89.6,90.0,24074
2025-11-27 18:30:00,91.7,89.0,91.1,28899
2025-11-30 18:30:00,103.0,91.9,98.0,1681598
2025-12-01 18:30:00,103.5,99.9,101.0,808748
2025-12-02 18:30:00,104.5,98.3,98.9,227669
2025-12-04 18:30:00,103.0,98.9,99.0,641433
2025-12-07 18:30:00,103.0,100.0,102.0,1193155
2025-12-08 18:30:00,105.0,100.0,103.5,1634174
2025-12-09 18:30:00,111.0,105.25,109.0,1852401
2025-12-10 18:30:00,112.0,107.5,109.0,384186
2025-12-11 18:30:00,110.75,108.25,108.75,540466
2025-12-14 18:30:00,110.0,107.0,107.5,96220
2025-12-15 18:30:00,109.0,105.25,106.25,306139
2025-12-16 18:30:00,109.0,106.75,108.25,2245690
2025-12-17 18:30:00,111.5,109.0,111.0,1854565
2025-12-18 18:30:00,113.0,110.0,113.0,1482725
2025-12-21 18:30:00,113.5,111.0,112.0,1741975
2025-12-22 18:30:00,112.75,110.0,112.0,164096
2025-12-23 18:30:00,112.5,111.0,112.25,531814
2025-12-25 18:30:00,113.25,111.75,112.5,329446
2025-12-28 18:30:00,113.0,111.75,112.75,203986
2025-12-29 18:30:00,113.5,111.75,113.0,282648
2025-12-30 18:30:00,114.0,111.5,113.5,706839
2026-01-01 18:30:00,115.75,113.0,115.0,575417
2026-01-04 18:30:00,115.0,114.0,115.0,1053567
2026-01-05 18:30:00,115.0,114.25,114.25,497380
2026-01-07 18:30:00,114.0,112.25,113.25,138110
2026-01-08 18:30:00,114.25,113.0,114.0,124633
